"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr12g20000","Vitvi05_01chr12g20000",94.7694314637053,-1.30053445751278,0.282617733706174,-4.60174398986898,4.18967983733302e-06,2.40866955157249e-05
"Vitvi05_01chr05g26240","Vitvi05_01chr05g26240",13.5268423222798,2.19758616338866,0.477652986185287,4.6008006375913,4.20870097759245e-06,2.41816007999967e-05
"Vitvi05_01chr05g11410","Vitvi05_01chr05g11410",28.5007985423318,1.42168558960655,0.309039900774853,4.60033020345258,4.21821740004896e-06,2.42266341961427e-05
"Vitvi05_01chr05g07180","Vitvi05_01chr05g07180",43.8696378778885,-2.53776283685196,0.551667268025761,-4.60016931208153,4.22147680436801e-06,2.42387582619939e-05
"Vitvi05_01chr04g16110","Vitvi05_01chr04g16110",35.9873027357353,1.35072165591893,0.293644339529695,4.59985592803277,4.22783239848088e-06,2.42595846801292e-05
"Vitvi05_01chr10g11590","Vitvi05_01chr10g11590",90.3600112930247,1.08617836568743,0.236133947557488,4.59983995068305,4.22815667310088e-06,2.42595846801292e-05
"Vitvi05_01chr16g16940","Vitvi05_01chr16g16940",531.740555424024,1.48763110679444,0.323460343604649,4.59911434649529,4.24290860452952e-06,2.43393878732808e-05
"Vitvi05_01chr01g04050","Vitvi05_01chr01g04050",6.73931700023721,-3.75530137384843,0.816735638133748,-4.59793989451635,4.26689042737778e-06,2.44720959818571e-05
"Vitvi05_01chr13g23420","Vitvi05_01chr13g23420",9.08614580605503,-2.74576913133403,0.597279525494284,-4.5971258249004,4.28358954982474e-06,2.45629908512596e-05
"Vitvi05_01chr10g12600","Vitvi05_01chr10g12600",16.4913344561811,1.59972295220959,0.348090494286097,4.59570996183184,4.31278262264252e-06,2.47254782890167e-05
"Vitvi05_01chr18g11980","Vitvi05_01chr18g11980",27.5547128283116,-2.2260887040419,0.484394680104076,-4.59560931503955,4.31486505676419e-06,2.47325049103564e-05
"Vitvi05_01chr07g09430","Vitvi05_01chr07g09430",190.756947261091,-1.03289015320686,0.22491706768047,-4.59231557595375,4.38354836732129e-06,2.51156560459043e-05
"Vitvi05_01chr18g18580","Vitvi05_01chr18g18580",707.117548858043,-1.36776933496473,0.297844780942233,-4.59222193062368,4.38551635658732e-06,2.51175228470733e-05
"Vitvi05_01chr16g19680","Vitvi05_01chr16g19680",469.248213085924,1.39449001540747,0.30375756824042,4.59079924653515,4.41551887865406e-06,2.52843419859607e-05
